"event_id","gene","event_type","state1","state2","n_cells_state1","n_cells_state2","mean_psi_state1","mean_psi_state2","delta_psi","pvalue","padj"
"chr13:48232612:48232698|48233219:48233477:+@chr13:48253808:48253936","ITM2B","AFE","Neutrophil","Neuron",281,239,0.999498936960934,0.999832635983264,0.000333699022329381,0.242965681615609,0.548501120704134
"chr8:27614655:27614692:-@chr8:27614173:27614370:-@chr8:27610475:27610600","CLU","SE","unassigned","Fibroblast",131,192,0,0.00011692649870084,0.00011692649870084,0.243816340178315,0.550053574934367
"chr2:223982681:223982781:-@chr2:223980397|223980400:223980311","SERPINE2","A3SS","Tumor_MES","Fibroblast",726,43,0.124068490515914,0.14628051563087,0.0222120251149551,0.244706406538324,0.551497032103696
"chr8:27614655:27614681:-@chr8:27610475:27610600:-@chr8:27608541:27609086","CLU","SE","Neuron","T cell",150,102,0.999112021857923,1,0.000887978142076529,0.244917490343332,0.551497032103696
"chr4:87975714:87977097:+@chr4:87980046:87980126:+@chr4:87981475:87981761","SPP1","SE","Tumor_MES","Neuron",362,38,0.990715360676822,0.99612188365651,0.00540652297968747,0.244946385518057,0.551497032103696
"chr21:25911741:25911962:-@chr21:25905024:25905077:-@chr21:25897573:25897673","APP","SE","Tumor_OPC_N","Fibroblast",627,45,0.995631274563602,0.986856028961292,-0.00877524560231002,0.245404456334161,0.551720038144761
"chr8:27614655:27614692:-@chr8:27614173:27614370:-@chr8:27610475:27610600","CLU","SE","Tumor_OPC_N","Fibroblast",582,192,0.000552246176796644,0.00011692649870084,-0.000435319678095804,0.245457157957456,0.551720038144761
"chr13:48233206:48233477:+@chr13:48239226:48239332:+@chr13:48253808:48253936","ITM2B","SE","Neutrophil","Neuron",279,239,0.000617970584600173,0.00249302649930265,0.00187505591470248,0.245535851049905,0.551720038144761
"chr13:30465796:30465936|30464161:30464310:-@chr13:30463531:30463694","HMGB1","AFE","Tumor_Cycling","unassigned",1163,82,0.0117313183023212,0.0605286312603386,0.0487973129580174,0.245706358804517,0.551735835638886
"chr21:26021840:26022042:-@chr21:26000015:26000182:-@chr21:25997360:25997416:-@chr21:25982344:25982477","APP","MXE","Tumor_OPC_N","Neuron",438,11,0.986628940751271,0.948542024013722,-0.0380869167375492,0.245914696157361,0.551836502347802
"chr4:87529045:87529457:-@chr4:87504822:87504923:-@chr4:87499521:87499585","SPARCL1","SE","Neuron","Choroid plexus",152,10,0.0385218107114052,0.131771708683473,0.0932498979720682,0.246188016132197,0.552082760429345
"chr21:26170564:26170667:-@chr21:26111979:26112146:-@chr21:26089943:26090072","APP","SE","Tumor_OPC_OL","Tumor_NPC",225,166,1,0.999497991967871,-0.00050200803212852,0.246435213170561,0.552270149037611
"chr15:44711358:44711440|44711509:44711613:+@chr15:44715423:44715701","B2M","AFE","Macrophage","Tumor_NPC",3908,475,0.999938777934019,1,6.12220659813589e-05,0.247114500503378,0.553421166019026
"chr2:223982681:223982781:-@chr2:223980311:223980400:-@chr2:223977544:223977627","SERPINE2","SE","Tumor_NPC","Neuron",18,12,1,0.916666666666667,-0.0833333333333334,0.247393523476159,0.553421166019026
"chr21:26000015:26000182:-@chr21:25997360:25997416:-@chr21:25982344:25982477","APP","SE","Tumor_MES","Neuron",590,30,0.295975221081404,0.360201424088448,0.0642262030070435,0.247457902990697,0.553421166019026
"chr21:25911741:25911962:-@chr21:25905024:25905077:-@chr21:25897573:25897673","APP","SE","Tumor_NPC","Neuron",86,46,0.995771670190275,0.99012394255361,-0.00564772763666477,0.247604729092957,0.553421166019026
"chr21:26021840:26022042:-@chr21:26000015:26000182:-@chr21:25997360:25997416:-@chr21:25982344:25982477","APP","MXE","Tumor_OPC_N","Tumor_NPC",438,44,0.986628940751271,1,0.0133710592487287,0.248034304248839,0.554014412203728
"chr19:44905796:44905841:+@chr19:44906602:44906667:+@chr19:44907760:44907952","APOE","SE","Macrophage","Astrocyte",2612,112,0.997461000478929,0.999787265992592,0.00232626551366233,0.248514549046347,0.554719975549882
"chr4:87977004:87977097|87979199:87980126:+@chr4:87980393:87980434","SPP1","AFE","Tumor_OPC_N","unassigned",14,24,0.962148962148962,0.878069029689626,-0.0840799324593358,0.249191105693033,0.555141115278136
"chr19:44905796:44905841:+@chr19:44906602:44906667:+@chr19:44907760:44907952","APOE","SE","Macrophage","Tumor_OPC_OL",2612,49,0.997461000478929,1,0.00253899952107051,0.249290093196963,0.555141115278136
"chr5:150404680:150404767:-@chr5:150403121:150403312:-@chr5:150402563:150402625","CD74","SE","Tumor_Cycling","Fibroblast",11,14,0.162121212121212,0.261468297913481,0.0993470857922685,0.249461898282241,0.555141115278136
"chr4:87977059:87977097:+@chr4:87977662:87977859:+@chr4:87980046:87980126","SPP1","SE","Tumor_OPC_N","Tumor_MES",17,562,0,0.00648868038105149,0.00648868038105149,0.249479165311492,0.555141115278136
"chr4:87499521:87499585:-@chr4:87495127|87495143:87494981","SPARCL1","A3SS","Tumor_AC","Fibroblast",1545,220,0.00140474912761619,0.0013444991886139,-6.02499390022933e-05,0.249525650926498,0.555141115278136
"chr8:27614655:27614690|27611110:27611205:-@chr8:27610475:27610600","CLU","AFE","Macrophage","Tumor_NPC",87,264,0,0.00470779220779221,0.00470779220779221,0.250251508048337,0.556389222439483
"chr2:223982681:223982781:-@chr2:223980397|223980400:223980311","SERPINE2","A3SS","Neuron","T cell",69,80,0.169116310639231,0.195495014245014,0.026378703605783,0.250665709034518,0.556742457255251
"chr13:30465796:30465936|30464161:30464310:-@chr13:30463531:30463694","HMGB1","AFE","Tumor_MES","Choroid plexus",862,31,0.0640799848936102,0.0473118279569892,-0.0167681569366209,0.250935409891158,0.556742457255251
"chr4:87977059:87977097:+@chr4:87977662:87977787:+@chr4:87980046:87980126","SPP1","SE","Tumor_OPC_OL","Neuron",50,75,0,0.00533454849244323,0.00533454849244323,0.251070228131109,0.556742457255251
"chr4:87977059:87977097:+@chr4:87977662:87977859:+@chr4:87980046:87980126","SPP1","SE","Tumor_Cycling","Tumor_OPC_OL",75,50,0.00407053890738685,0,-0.00407053890738685,0.251070228131109,0.556742457255251
"chr4:87975717:87975800|87975829:87975964:+@chr4:87976882:87976949","SPP1","AFE","Oligodendrocyte","Neuron",694,56,0.00067394637176491,0,-0.00067394637176491,0.251616068292796,0.557263425593864
"chr13:30462538:30462712:-@chr13:30461496:30461688|30460907:30461533","HMGB1","ALE","Tumor_OPC_OL","Astrocyte",51,25,0.077526395173454,0.000714285714285714,-0.0768121094591683,0.251742582820231,0.557263425593864
"chr8:27614655:27614698:-@chr8:27613578:27613683:-@chr8:27610475:27610600","CLU","SE","Tumor_NPC","T cell",258,113,0.00106688157483751,0,-0.00106688157483751,0.251800510823894,0.557263425593864
"chr8:27614655:27614690|27611146:27611431:-@chr8:27610475:27610600","CLU","AFE","Tumor_Cycling","Neuron",367,167,0.0599578311325487,0.0506909418847603,-0.00926688924778845,0.252573031840666,0.558474664240281
"chr13:48233206:48233477:+@chr13:48239226:48239332:+@chr13:48253808:48253936","ITM2B","SE","Tumor_Cycling","Tumor_NPC",876,469,0.000919510600080701,0.000292654375182909,-0.000626856224897792,0.252801606783362,0.558474664240281
"chr4:87975714:87977097:+@chr4:87980046:87980126:+@chr4:87980393:87980434","SPP1","SE","Macrophage","Tumor_Cycling",3013,63,0.971714580349568,0.898323999267127,-0.0733905810824409,0.252844233173081,0.558474664240281
"chr8:27614655:27614698:-@chr8:27613578:27613683:-@chr8:27610475:27610600","CLU","SE","Tumor_MES","Neuron",2468,154,0.00195469775873873,0.00169158572519917,-0.000263112033539559,0.25308995019272,0.558651786723629
"chr22:37676856:37677065:+@chr22:37678483:37678654:+@chr22:37679603:37679640","LGALS1","SE","Oligodendrocyte","B cell",71,10,0.997517154207295,0.984615384615385,-0.0129017695919104,0.253942130184787,0.559698403170319
"chr21:25911741:25911962:-@chr21:25905024:25905077:-@chr21:25897573:25897673","APP","SE","Tumor_OPC_N","Oligodendrocyte",627,243,0.995631274563602,0.996098551654107,0.000467277090505092,0.254153838509531,0.559698403170319
"chr4:87977059:87977097:+@chr4:87977662:87977850:+@chr4:87980046:87980126","SPP1","SE","Tumor_OPC_OL","T cell",50,76,0,0.0203947368421053,0.0203947368421053,0.254227452462252,0.559698403170319
"chr4:87977059:87977097:+@chr4:87977662:87977859:+@chr4:87980046:87980126","SPP1","SE","Tumor_OPC_OL","T cell",50,76,0,0.018266253869969,0.018266253869969,0.254227452462252,0.559698403170319
"chrX:47585205:47585331:+@chrX:47585543:47585667:+@chrX:47586521:47586789","TIMP1","SE","Oligodendrocyte","Choroid plexus",24,17,1,0.988795518207283,-0.011204481792717,0.254840955804296,0.560318062436155
"chr4:87977059:87977097:+@chr4:87977662:87977859:+@chr4:87980046:87980126","SPP1","SE","Tumor_AC","unassigned",24,17,0,0.000676132521974307,0.000676132521974307,0.254840955804296,0.560318062436155
"chr9:136979946:136980062:+@chr9:136980183:136980284:+@chr9:136980833:136980855","PTGDS","SE","Tumor_OPC_OL","Oligodendrocyte",406,1020,0.968929747413507,0.99463364926836,0.0257039018548527,0.25703590597639,0.564420785314304
"chr8:27614655:27614692:-@chr8:27614173:27614370:-@chr8:27610475:27610600","CLU","SE","Oligodendrocyte","unassigned",306,131,0.000525807159410963,0,-0.000525807159410963,0.257220283887126,0.564420785314304
"chr8:27614655:27614681:-@chr8:27610475:27610600:-@chr8:27608541:27609086","CLU","SE","T cell","Astrocyte",102,158,1,0.99978227506915,-0.000217724930849594,0.257258851078532,0.564420785314304
"chr13:30465796:30465936|30464161:30464310:-@chr13:30463531:30463694","HMGB1","AFE","Tumor_OPC_OL","Tumor_NPC",516,166,0.0559754406722583,0.0506675051855775,-0.00530793548668086,0.257375878103323,0.564420785314304
"chr4:87977059:87977097:+@chr4:87977662:87977787:+@chr4:87980046:87980126","SPP1","SE","Oligodendrocyte","Neuron",702,75,0.00107200994050113,0.00533454849244323,0.0042625385519421,0.258584623795497,0.566703315136235
"chr13:30465796:30465936|30465073:30465242:-@chr13:30463531:30463694","HMGB1","AFE","Tumor_Cycling","Tumor_OPC_OL",1156,495,0.000663580940397549,0.00294127078440804,0.00227768984401049,0.260746867673357,0.571071173522116
"chr21:26000015:26000182:-@chr21:25997360:25997416:-@chr21:25982344:25982477","APP","SE","Tumor_MES","Fibroblast",590,64,0.295975221081404,0.320185994868689,0.0242107737872845,0.261305587176672,0.571702950907643
"chr8:27614655:27614690|27611830:27611966:-@chr8:27610475:27610600","CLU","AFE","Macrophage","T cell",88,113,0.00757575757575758,0,-0.00757575757575758,0.261374119481628,0.571702950907643
"chr4:87529045:87529092:-@chr4:87499521:87499585:-@chr4:87494981:87495127","SPARCL1","SE","Tumor_Cycling","Tumor_AC",298,1399,0.999429243706984,0.998133768122005,-0.00129547558497889,0.261703654748807,0.5717763079246
"chr8:27614655:27614690|27611110:27611205:-@chr8:27610475:27610600","CLU","AFE","Tumor_AC","Fibroblast",1692,203,0.00789765134552738,0.000909616450744334,-0.00698803489478305,0.261746487627706,0.5717763079246
"chrX:47585205:47585331:+@chrX:47585543:47585667:+@chrX:47586521:47586789","TIMP1","SE","Neutrophil","Fibroblast",27,109,1,0.996556125063398,-0.0034438749366017,0.262229846484173,0.572461663573146
"chr2:223982681:223982781:-@chr2:223980311:223980400:-@chr2:223977544:223977627","SERPINE2","SE","unassigned","Neuron",17,12,1,0.916666666666667,-0.0833333333333334,0.262618290442521,0.57293906285941
"chr2:223982681:223982781:-@chr2:223980397|223980400:223980311","SERPINE2","A3SS","Tumor_AC","Choroid plexus",893,49,0.0944331245076867,0.0919482385607966,-0.00248488594689003,0.262987080283177,0.573372994803438
"chr4:87499521:87499585:-@chr4:87495127|87495143:87494981","SPARCL1","A3SS","Tumor_OPC_N","unassigned",783,60,0.00202853877989994,0.00256410256410256,0.000535563784202623,0.264070585070933,0.575363605303034
"chr13:30465796:30465936|30464161:30464310:-@chr13:30463531:30463694","HMGB1","AFE","unassigned","Fibroblast",82,71,0.0605286312603386,0.0548309655096458,-0.00569766575069276,0.264756803689421,0.576486588678577
"chr15:44711358:44711440|44711509:44711613:+@chr15:44715423:44715701","B2M","AFE","unassigned","T cell",177,7048,1,0.999929503334392,-7.04966656082107e-05,0.265762597295814,0.578303524096308
"chr4:87980046:87980126:+@chr4:87980393:87980688|87981475:87981761","SPP1","ALE","unassigned","T cell",25,100,0.768463525687288,0.753769638485914,-0.0146938872013737,0.266054613976512,0.578565929233716
"chr4:87975667:87975800:+@chr4:87976882:87976949:+@chr4:87977059:87977097","SPP1","SE","Macrophage","Tumor_Cycling",3040,51,0.999504236021401,1,0.000495763978599184,0.266359494594143,0.578855952514637
"chr4:87977059:87977097:+@chr4:87980046:87980434:+@chr4:87981475:87981798","SPP1","SE","Tumor_OPC_OL","T cell",48,61,0.998826291079812,1,0.00117370892018775,0.267502703416054,0.580576979203547
"chr13:30465796:30465936|30465073:30465242:-@chr13:30463531:30463694","HMGB1","AFE","Macrophage","Fibroblast",1082,68,0.00458127562701901,0.00344827586206897,-0.00113299976495005,0.267998596151441,0.580576979203547
"chr21:25911741:25911962:-@chr21:25905024:25905077:-@chr21:25897573:25897673","APP","SE","Tumor_OPC_N","Neuron",627,46,0.995631274563602,0.99012394255361,-0.00550733200999209,0.268053078660579,0.580576979203547
"chr4:87499521:87499585:-@chr4:87495127|87495143:87494981","SPARCL1","A3SS","Macrophage","Tumor_MES",60,1396,0,0.00298952824165918,0.00298952824165918,0.268463770589226,0.580576979203547
"chr4:87977059:87977097:+@chr4:87977662:87977850:+@chr4:87980046:87980126","SPP1","SE","Tumor_AC","unassigned",24,18,0,0.000384911470361817,0.000384911470361817,0.268472090963728,0.580576979203547
"chr4:87975714:87977097:+@chr4:87980046:87980126:+@chr4:87981475:87981761","SPP1","SE","Tumor_Cycling","Tumor_OPC_OL",24,18,1,0.994152046783626,-0.00584795321637421,0.268472090963728,0.580576979203547
"chr4:87975714:87977097:+@chr4:87980046:87980126:+@chr4:87981475:87981761","SPP1","SE","Tumor_OPC_OL","T cell",18,24,0.994152046783626,1,0.00584795321637421,0.268472090963728,0.580576979203547
"chr4:87529045:87529241:-@chr4:87528126:87528233:-@chr4:87499521:87499585","SPARCL1","SE","Tumor_OPC_N","Neuron",651,154,0.000247757791982558,0.000506585612968592,0.000258827820986034,0.268666848475786,0.580576979203547
"chr4:87529045:87529372:-@chr4:87528555:87528614:-@chr4:87499521:87499585","SPARCL1","SE","Tumor_MES","Neuron",1178,142,0.000296091195764388,0.000278743424641715,-1.73477711226727e-05,0.268701935237685,0.580576979203547
"chr4:87975717:87975800|87975829:87975964:+@chr4:87976882:87976949","SPP1","AFE","Tumor_Cycling","T cell",54,68,3.22622273841786e-05,0,-3.22622273841786e-05,0.268871649924487,0.580576979203547
"chr2:224039099:224039318:-@chr2:224010343:224010386:-@chr2:224001641:224001922","SERPINE2","SE","Tumor_OPC_N","Tumor_MES",1402,423,0.0013851409039638,0.00128000345931077,-0.000105137444653034,0.269408010047022,0.581363193036254
"chrX:47585205:47585331:+@chrX:47585543:47585667:+@chrX:47586521:47586789","TIMP1","SE","Tumor_OPC_OL","Tumor_NPC",293,71,0.989430969835275,1,0.0105690301647245,0.269723641651435,0.581551692797255
"chr8:27614655:27614681:-@chr8:27610475:27610600:-@chr8:27608541:27609086","CLU","SE","Tumor_Cycling","unassigned",340,138,0.99975113158779,1,0.000248868412210057,0.26997781565252,0.581551692797255
"chr4:87977059:87977097:+@chr4:87977662:87977859:+@chr4:87980046:87980126","SPP1","SE","unassigned","Neuron",17,74,0.000676132521974307,0.000587544065804935,-8.85884561693716e-05,0.270213237151427,0.581551692797255
"chr21:26000015:26000182:-@chr21:25997360:25997416:-@chr21:25982344:25982477","APP","SE","Tumor_OPC_N","Tumor_NPC",800,74,0.124828406950043,0.117490774472752,-0.00733763247729159,0.270297778013058,0.581551692797255
"chr14:55129252:55129300:+@chr14:55137370:55137391:+@chr14:55138045:55138292","LGALS3","SE","T cell","Astrocyte",278,33,0.967797190818774,1,0.0322028091812264,0.270356920295968,0.581551692797255
"chr21:26021840:26022042:-@chr21:26000015:26000182:-@chr21:25997360:25997416:-@chr21:25982344:25982477","APP","MXE","Tumor_Cycling","Fibroblast",84,20,0.979629859387924,1,0.0203701406120761,0.270741541662342,0.581844625667928
"chr22:37676856:37677065:+@chr22:37678483:37678654:+@chr22:37679603:37679640","LGALS1","SE","Tumor_AC","B cell",181,10,0.995828373403148,0.984615384615385,-0.0112129887877637,0.270837898347945,0.581844625667928
"chr8:27614655:27614698:-@chr8:27613578:27613683:-@chr8:27610475:27610600","CLU","SE","Macrophage","Astrocyte",87,143,0,0.000107037136056021,0.000107037136056021,0.271710731088788,0.583172899905421
"chr13:48232612:48232698|48233219:48233477:+@chr13:48253808:48253936","ITM2B","AFE","Tumor_OPC_N","Tumor_OPC_OL",3326,1106,0.999810687979264,0.999761308031985,-4.93799472793821e-05,0.271824838425561,0.583172899905421
"chr5:150405085:150405180:-@chr5:150404680:150404767:-@chr5:150403121:150403312:-@chr5:150402563:150402625","CD74","MXE","Macrophage","Oligodendrocyte",299,11,0.988514054830141,1,0.0114859451698591,0.272035768544902,0.583172899905421
"chrX:47585205:47585331:+@chrX:47585543:47585667:+@chrX:47586521:47586789","TIMP1","SE","Tumor_OPC_N","Fibroblast",69,109,0.985507246376812,0.996556125063398,0.0110488786865867,0.272147353289196,0.583172899905421
"chrX:47585205:47585331:+@chrX:47585543:47585667:+@chrX:47586521:47586789","TIMP1","SE","Macrophage","Tumor_NPC",778,71,0.997011803335415,1,0.00298819666458472,0.273181073529888,0.584681779742574
"chr4:87980046:87980126:+@chr4:87980393:87980688|87981475:87981761","SPP1","ALE","Tumor_OPC_N","T cell",20,100,0.673489816739,0.753769638485914,0.0802798217469138,0.27325912736573,0.584681779742574
"chr2:223982681:223982781:-@chr2:223980397|223980400:223980311","SERPINE2","A3SS","Tumor_OPC_N","T cell",2368,80,0.117778909542351,0.195495014245014,0.0777161047026632,0.27337121435075,0.584681779742574
"chrX:47582408:47582474:+@chrX:47583408:47583536:+@chrX:47584936:47585015","TIMP1","SE","Neutrophil","Tumor_OPC_OL",15,186,1,0.955179335144226,-0.0448206648557742,0.274509291667542,0.586279734770026
"chr21:26021840:26022042:-@chr21:26000015:26000182:-@chr21:25997360:25997416:-@chr21:25982344:25982477","APP","MXE","Tumor_MES","Tumor_AC",218,259,0.98288176753385,0.989291213029342,0.00640944549549183,0.274512400996051,0.586279734770026
"chr4:87499521:87499585:-@chr4:87495127|87495143:87494981","SPARCL1","A3SS","Tumor_NPC","T cell",66,40,0.0155523488856822,0,-0.0155523488856822,0.274671997156671,0.586279734770026
"chr13:48233206:48233477:+@chr13:48239226:48239332:+@chr13:48253808:48253936","ITM2B","SE","Tumor_MES","Tumor_OPC_OL",2046,1103,0.000402041462563305,0.00113308256261492,0.000731041100051618,0.274813197157387,0.586279734770026
