"id","event_type","gene_id","gene_short_name","gene_type","event_name_simple","source_object","gene_column"
"chr4:87491618:87491690:-@chr4:87490273:87490393:-@chr4:87473335:87473803","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660926","splice_feature","gene_short_name"
"chr4:87493582:87494598:-@chr4:87490273:87490393:-@chr4:87473335:87473803","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660927","splice_feature","gene_short_name"
"chr4:87529045:87529092:-@chr4:87490273:87490393:-@chr4:87473335:87473803","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660928","splice_feature","gene_short_name"
"chr4:87490760:87490878:-@chr4:87490273:87490393:-@chr4:87479430:87479578","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660929","splice_feature","gene_short_name"
"chr4:87529045:87529092:-@chr4:87490273:87490393:-@chr4:87479430:87479578","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660930","splice_feature","gene_short_name"
"chr4:87490760:87490878:-@chr4:87490273:87490393:-@chr4:87480372:87480520","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660931","splice_feature","gene_short_name"
"chr4:87491618:87491690:-@chr4:87490273:87490393:-@chr4:87480372:87480520","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660932","splice_feature","gene_short_name"
"chr4:87493582:87494598:-@chr4:87490273:87490393:-@chr4:87480372:87480520","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660933","splice_feature","gene_short_name"
"chr4:87529045:87529092:-@chr4:87490273:87490393:-@chr4:87480372:87480520","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660934","splice_feature","gene_short_name"
"chr4:87490760:87490878:-@chr4:87490273:87490393:-@chr4:87482424:87482560","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660935","splice_feature","gene_short_name"
"chr4:87491618:87491690:-@chr4:87490273:87490393:-@chr4:87482424:87482560","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660936","splice_feature","gene_short_name"
"chr4:87529045:87529092:-@chr4:87490273:87490393:-@chr4:87482424:87482560","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660937","splice_feature","gene_short_name"
"chr4:87491618:87491690:-@chr4:87490760:87490878:-@chr4:87473335:87473803","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660938","splice_feature","gene_short_name"
"chr4:87493582:87494598:-@chr4:87490760:87490878:-@chr4:87473335:87473803","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660939","splice_feature","gene_short_name"
"chr4:87491618:87491690:-@chr4:87490760:87490878:-@chr4:87480372:87480520","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660940","splice_feature","gene_short_name"
"chr4:87493582:87494598:-@chr4:87490760:87490878:-@chr4:87480372:87480520","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660941","splice_feature","gene_short_name"
"chr4:87491618:87491690:-@chr4:87490760:87490878:-@chr4:87482424:87482560","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660942","splice_feature","gene_short_name"
"chr4:87491618:87491690:-@chr4:87490760:87490878:-@chr4:87490273:87490393","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660943","splice_feature","gene_short_name"
"chr4:87493582:87494598:-@chr4:87490760:87490878:-@chr4:87490273:87490393","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660944","splice_feature","gene_short_name"
"chr4:87493582:87494598:-@chr4:87491618:87491690:-@chr4:87473335:87473803","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660945","splice_feature","gene_short_name"
"chr4:87529045:87529092:-@chr4:87491618:87491690:-@chr4:87473335:87473803","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660946","splice_feature","gene_short_name"
"chr4:87493582:87494598:-@chr4:87491618:87491690:-@chr4:87480372:87480520","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660947","splice_feature","gene_short_name"
"chr4:87494981:87495127:-@chr4:87491618:87491690:-@chr4:87480372:87480520","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660948","splice_feature","gene_short_name"
"chr4:87529045:87529092:-@chr4:87491618:87491690:-@chr4:87480372:87480520","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660949","splice_feature","gene_short_name"
"chr4:87494981:87495127:-@chr4:87491618:87491690:-@chr4:87482424:87482560","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660950","splice_feature","gene_short_name"
"chr4:87504822:87504923:-@chr4:87491618:87491690:-@chr4:87482424:87482560","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660951","splice_feature","gene_short_name"
"chr4:87529045:87529092:-@chr4:87491618:87491690:-@chr4:87482424:87482560","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660952","splice_feature","gene_short_name"
"chr4:87493582:87494598:-@chr4:87491618:87491690:-@chr4:87490273:87490393","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660953","splice_feature","gene_short_name"
"chr4:87529045:87529092:-@chr4:87491618:87491690:-@chr4:87490273:87490393","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660954","splice_feature","gene_short_name"
"chr4:87493582:87494598:-@chr4:87491618:87491690:-@chr4:87490760:87490878","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660955","splice_feature","gene_short_name"
"chr4:87529045:87529092:-@chr4:87493582:87494598:-@chr4:87473335:87473803","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660956","splice_feature","gene_short_name"
"chr4:87494981:87495127:-@chr4:87493582:87494598:-@chr4:87480372:87480520","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660957","splice_feature","gene_short_name"
"chr4:87529045:87529092:-@chr4:87493582:87494598:-@chr4:87480372:87480520","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660958","splice_feature","gene_short_name"
"chr4:87529045:87529092:-@chr4:87493582:87494598:-@chr4:87490273:87490393","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660959","splice_feature","gene_short_name"
"chr4:87494981:87495127:-@chr4:87493582:87494598:-@chr4:87491618:87491690","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660960","splice_feature","gene_short_name"
"chr4:87499521:87499585:-@chr4:87493582:87494598:-@chr4:87491618:87491690","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660961","splice_feature","gene_short_name"
"chr4:87529045:87529092:-@chr4:87493582:87494598:-@chr4:87491618:87491690","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660962","splice_feature","gene_short_name"
"chr4:87529045:87529092:-@chr4:87494981:87495127:-@chr4:87480372:87480520","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660963","splice_feature","gene_short_name"
"chr4:87504822:87504923:-@chr4:87494981:87495127:-@chr4:87482424:87482560","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660964","splice_feature","gene_short_name"
"chr4:87529045:87529092:-@chr4:87494981:87495127:-@chr4:87482424:87482560","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660965","splice_feature","gene_short_name"
"chr4:87499521:87499585:-@chr4:87494981:87495127:-@chr4:87491618:87491690","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660966","splice_feature","gene_short_name"
"chr4:87504822:87504923:-@chr4:87494981:87495127:-@chr4:87491618:87491690","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660967","splice_feature","gene_short_name"
"chr4:87528126:87528233:-@chr4:87494981:87495127:-@chr4:87491618:87491690","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660968","splice_feature","gene_short_name"
"chr4:87529045:87529092:-@chr4:87494981:87495127:-@chr4:87491618:87491690","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660969","splice_feature","gene_short_name"
"chr4:87499521:87499585:-@chr4:87494981:87495127:-@chr4:87493582:87494598","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660970","splice_feature","gene_short_name"
"chr4:87529045:87529092:-@chr4:87494981:87495127:-@chr4:87493582:87494598","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660971","splice_feature","gene_short_name"
"chr4:87499521:87499585:-@chr4:87494981:87495143:-@chr4:87494369:87494598","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660972","splice_feature","gene_short_name"
"chr4:87529045:87529404:-@chr4:87494981:87495143:-@chr4:87494369:87494598","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660973","splice_feature","gene_short_name"
"chr4:87499521:87499585:-@chr4:87497131:87497239:-@chr4:87494981:87495127","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660974","splice_feature","gene_short_name"
"chr4:87529045:87529092:-@chr4:87499521:87499585:-@chr4:87479430:87479578","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660975","splice_feature","gene_short_name"
"chr4:87504822:87504923:-@chr4:87499521:87499585:-@chr4:87491618:87491690","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660976","splice_feature","gene_short_name"
"chr4:87528126:87528233:-@chr4:87499521:87499585:-@chr4:87491618:87491690","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660977","splice_feature","gene_short_name"
"chr4:87529045:87529092:-@chr4:87499521:87499585:-@chr4:87491618:87491690","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660978","splice_feature","gene_short_name"
"chr4:87529045:87529092:-@chr4:87499521:87499585:-@chr4:87493582:87494598","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660979","splice_feature","gene_short_name"
"chr4:87504822:87504923:-@chr4:87499521:87499585:-@chr4:87494981:87495127","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660980","splice_feature","gene_short_name"
"chr4:87528126:87528233:-@chr4:87499521:87499585:-@chr4:87494981:87495127","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660981","splice_feature","gene_short_name"
"chr4:87528555:87528614:-@chr4:87499521:87499585:-@chr4:87494981:87495127","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660982","splice_feature","gene_short_name"
"chr4:87529045:87529092:-@chr4:87499521:87499585:-@chr4:87494981:87495127","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660983","splice_feature","gene_short_name"
"chr4:87530545:87530631:-@chr4:87499521:87499585:-@chr4:87494981:87495127","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660984","splice_feature","gene_short_name"
"chr4:87529045:87529092:-@chr4:87499521:87499585:-@chr4:87494981:87495143","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660985","splice_feature","gene_short_name"
"chr4:87529045:87529457:-@chr4:87504822:87504923:-@chr4:87482424:87482560","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660986","splice_feature","gene_short_name"
"chr4:87528126:87528233:-@chr4:87504822:87504923:-@chr4:87491618:87491690","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660987","splice_feature","gene_short_name"
"chr4:87529045:87529457:-@chr4:87504822:87504923:-@chr4:87491618:87491690","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660988","splice_feature","gene_short_name"
"chr4:87528126:87528233:-@chr4:87504822:87504923:-@chr4:87494981:87495127","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660989","splice_feature","gene_short_name"
"chr4:87528555:87528619:-@chr4:87504822:87504923:-@chr4:87494981:87495127","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660990","splice_feature","gene_short_name"
"chr4:87529045:87529457:-@chr4:87504822:87504923:-@chr4:87494981:87495127","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660991","splice_feature","gene_short_name"
"chr4:87530545:87530631:-@chr4:87504822:87504923:-@chr4:87494981:87495127","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660992","splice_feature","gene_short_name"
"chr4:87528126:87528233:-@chr4:87504822:87504923:-@chr4:87499521:87499585","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660993","splice_feature","gene_short_name"
"chr4:87528555:87528619:-@chr4:87504822:87504923:-@chr4:87499521:87499585","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660994","splice_feature","gene_short_name"
"chr4:87529045:87529457:-@chr4:87504822:87504923:-@chr4:87499521:87499585","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660995","splice_feature","gene_short_name"
"chr4:87530545:87530631:-@chr4:87504822:87504923:-@chr4:87499521:87499585","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660996","splice_feature","gene_short_name"
"chr4:87530978:87531061:-@chr4:87504822:87504923:-@chr4:87499521:87499585","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660997","splice_feature","gene_short_name"
"chr4:87529045:87529241:-@chr4:87528126:87528233:-@chr4:87491618:87491690","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660998","splice_feature","gene_short_name"
"chr4:87528555:87528619:-@chr4:87528126:87528233:-@chr4:87494981:87495127","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id660999","splice_feature","gene_short_name"
"chr4:87529045:87529241:-@chr4:87528126:87528233:-@chr4:87494981:87495127","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id661000","splice_feature","gene_short_name"
"chr4:87530545:87530631:-@chr4:87528126:87528233:-@chr4:87494981:87495127","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id661001","splice_feature","gene_short_name"
"chr4:87528555:87528619:-@chr4:87528126:87528233:-@chr4:87499521:87499585","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id661002","splice_feature","gene_short_name"
"chr4:87529045:87529241:-@chr4:87528126:87528233:-@chr4:87499521:87499585","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id661003","splice_feature","gene_short_name"
"chr4:87530545:87530631:-@chr4:87528126:87528233:-@chr4:87499521:87499585","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id661004","splice_feature","gene_short_name"
"chr4:87528555:87528619:-@chr4:87528126:87528233:-@chr4:87504822:87504923","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id661005","splice_feature","gene_short_name"
"chr4:87529045:87529241:-@chr4:87528126:87528233:-@chr4:87504822:87504923","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id661006","splice_feature","gene_short_name"
"chr4:87530545:87530631:-@chr4:87528126:87528233:-@chr4:87504822:87504923","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id661007","splice_feature","gene_short_name"
"chr4:87529045:87529372:-@chr4:87528555:87528614:-@chr4:87495013:87495127","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id661008","splice_feature","gene_short_name"
"chr4:87529045:87529372:-@chr4:87528555:87528614:-@chr4:87499521:87499585","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id661009","splice_feature","gene_short_name"
"chr4:87530545:87530631:-@chr4:87529045:87529101:-@chr4:87494981:87495127","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id661010","splice_feature","gene_short_name"
"chr4:87530545:87530631:-@chr4:87529045:87529101:-@chr4:87499521:87499585","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id661011","splice_feature","gene_short_name"
"chr4:87530978:87531061:-@chr4:87529045:87529101:-@chr4:87499521:87499585","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id661012","splice_feature","gene_short_name"
"chr4:87530978:87531049:-@chr4:87530545:87530631:-@chr4:87499521:87499585","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id661013","splice_feature","gene_short_name"
"chr4:87530978:87531049:-@chr4:87530545:87530631:-@chr4:87504822:87504923","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id661014","splice_feature","gene_short_name"
"chr4:87530978:87531049:-@chr4:87530545:87530631:-@chr4:87529045:87529101","SE","ENSG00000152583.13","SPARCL1","protein_coding","SPARCL1_SE_id661015","splice_feature","gene_short_name"
"chr13:30462538:30462712:-@chr13:30461639:30461688:-@chr13:30460895:30461533","SE","ENSG00000189403.15","HMGB1","protein_coding","HMGB1_SE_id691184","splice_feature","gene_short_name"
"chr13:30463531:30463694:-@chr13:30463207:30463352:-@chr13:30462538:30462712","SE","ENSG00000189403.15","HMGB1","protein_coding","HMGB1_SE_id691185","splice_feature","gene_short_name"
"chr13:30465796:30465936:-@chr13:30463207:30463352:-@chr13:30462538:30462712","SE","ENSG00000189403.15","HMGB1","protein_coding","HMGB1_SE_id691186","splice_feature","gene_short_name"
